Country_ID,Region_ID,Year,Week,ILI
31,1,2013,42,0
31,1,2013,43,0
31,1,2013,44,0
31,1,2013,45,0
31,1,2013,46,0
31,1,2013,47,0
31,1,2013,48,0
31,1,2013,49,0
31,1,2013,50,0
31,1,2013,51,0
31,1,2013,52,0
31,1,2014,1,0
31,1,2014,2,0
31,1,2014,3,0
31,1,2014,4,0
31,1,2014,5,0
31,1,2014,6,0
31,1,2014,7,0
31,1,2014,8,0
31,1,2014,9,0
31,1,2014,10,0
31,1,2014,11,0
31,1,2014,12,0
31,1,2014,13,0
31,1,2014,14,0
31,1,2014,15,0
31,1,2014,16,0
31,1,2014,17,0
31,1,2014,18,0
31,1,2014,19,0
31,1,2014,20,0
31,1,2014,21,0
31,1,2014,22,0
31,1,2014,23,0
31,1,2014,24,0
31,1,2014,25,0
31,1,2014,26,0
31,1,2014,27,0
31,1,2014,28,0
31,1,2014,29,0
31,1,2014,30,0
31,1,2014,31,0
31,1,2014,32,0
31,1,2014,33,0
31,1,2014,34,0
31,1,2014,35,0
31,1,2014,36,0
31,1,2014,37,0
31,1,2014,38,0
31,1,2014,39,0
31,1,2014,40,0
31,1,2014,41,0
31,1,2014,42,0
31,1,2014,43,0
31,1,2014,44,0
31,1,2014,45,0
31,1,2014,46,0
31,1,2014,47,0
31,1,2014,48,0
31,1,2014,49,0
31,1,2014,50,0
31,1,2014,51,0
31,1,2014,52,0
31,1,2015,2,0
31,1,2015,3,0
31,1,2015,4,0
31,1,2015,5,0
31,1,2015,6,0
31,1,2015,7,0
31,1,2015,8,0
31,1,2015,9,0
31,1,2015,10,0
31,1,2015,11,0
31,1,2015,12,0
31,1,2015,13,0
31,1,2015,14,0
31,1,2015,15,0
31,1,2015,16,0
31,1,2015,17,0
31,1,2015,18,0
31,1,2015,19,0
31,1,2015,20,0
31,1,2015,21,0
31,1,2015,22,0
31,1,2015,23,0
31,1,2015,24,0
31,1,2015,25,0
31,1,2015,26,0
31,1,2015,27,0
31,1,2015,28,0
31,1,2015,29,0
31,1,2015,30,0
31,1,2015,31,0
31,1,2015,32,0
31,1,2015,33,0
31,1,2015,34,0
31,1,2015,35,0
31,1,2015,36,0
31,1,2015,37,0
31,1,2015,38,0
31,1,2015,39,0
31,1,2015,40,0
31,1,2015,41,0
31,1,2015,42,0
31,1,2015,43,0
31,1,2015,44,0
31,1,2015,45,0
31,1,2015,46,0
31,1,2015,47,0
31,1,2015,48,0
31,1,2015,49,0
31,1,2015,50,0
31,1,2015,51,0
31,1,2015,52,0
31,1,2015,53,0
31,1,2016,1,0
31,1,2016,2,0
31,1,2016,3,0
31,1,2016,4,0
31,1,2016,5,0
31,1,2016,6,0
31,1,2016,7,0
31,1,2016,8,0
31,1,2016,9,0
31,1,2016,10,0
31,1,2016,11,0
31,1,2016,12,0
31,1,2016,13,0
31,1,2016,14,0
31,1,2016,15,0
31,1,2016,16,0
31,1,2016,17,0
31,1,2016,18,0
31,1,2016,19,0
31,1,2016,20,0
31,1,2016,21,0
31,1,2016,22,0
31,1,2016,23,0
31,1,2016,24,0
31,1,2016,25,0
31,1,2016,26,0
31,1,2016,27,0
31,1,2016,28,0
31,1,2016,29,0
31,1,2016,30,0
31,1,2016,31,0
31,1,2016,32,0
31,1,2016,33,0
31,1,2016,34,0
31,1,2016,35,0
31,1,2016,36,0
31,1,2016,37,0
31,1,2016,38,0
31,1,2016,39,0
31,1,2016,40,0
31,1,2016,41,0
31,1,2016,42,0
31,1,2016,43,0
31,1,2016,44,0
31,1,2016,45,0
31,1,2016,46,0
31,1,2016,47,0
31,1,2016,48,0
31,1,2016,49,0
31,1,2016,50,0
31,1,2016,51,0
31,1,2016,52,0
31,1,2017,1,0
32,2,2007,1,0
32,2,2007,2,1
32,2,2007,3,1
32,2,2007,4,1
32,2,2007,5,4
32,2,2007,6,4
32,2,2007,7,4
32,2,2007,9,4
32,2,2007,11,1
32,2,2007,12,0
32,2,2007,13,0
32,2,2007,46,0
32,2,2007,47,0
32,2,2007,48,0
32,2,2007,49,0
32,2,2007,50,0
32,2,2007,51,0
32,2,2007,52,1
32,2,2008,1,3
32,2,2008,2,3
32,2,2008,3,3
32,2,2008,4,4
32,2,2008,5,4
32,2,2008,6,4
32,2,2008,7,4
32,2,2008,8,4
32,2,2008,9,4
32,2,2008,10,4
32,2,2008,11,4
32,2,2008,12,3
32,2,2008,13,3
32,2,2008,14,3
32,2,2008,15,1
32,2,2008,16,1
32,2,2008,17,0
32,2,2008,50,0
32,2,2008,51,0
32,2,2008,52,0
32,2,2009,1,0
32,2,2009,2,1
32,2,2009,3,3
32,2,2009,4,3
32,2,2009,5,3
32,2,2009,6,3
32,2,2009,7,3
32,2,2009,8,3
32,2,2009,9,3
32,2,2009,10,4
32,2,2009,11,3
32,2,2009,12,0
32,2,2009,13,1
32,2,2009,16,2
32,2,2009,17,0
32,2,2009,18,0
32,2,2009,19,0
32,2,2009,20,0
32,2,2009,21,0
32,2,2009,22,0
32,2,2009,23,0
32,2,2009,24,0
32,2,2009,25,0
32,2,2009,26,0
32,2,2009,27,1
32,2,2009,28,1
32,2,2009,29,0
32,2,2009,30,2
32,2,2009,31,2
32,2,2009,32,2
32,2,2009,33,2
32,2,2009,34,2
32,2,2009,35,1
32,2,2009,36,2
32,2,2009,37,2
32,2,2009,38,2
32,2,2009,39,2
32,2,2009,40,1
32,2,2009,41,1
32,2,2009,42,2
32,2,2009,43,2
32,2,2009,44,2
32,2,2009,45,4
32,2,2009,46,4
32,2,2009,47,4
32,2,2009,48,4
32,2,2009,49,4
32,2,2009,50,4
32,2,2009,51,4
32,2,2009,52,4
32,2,2009,53,4
32,2,2010,1,4
32,2,2010,2,4
32,2,2010,3,4
32,2,2010,4,4
32,2,2010,5,4
32,2,2010,6,2
32,2,2010,7,2
32,2,2010,8,2
32,2,2010,9,2
32,2,2010,10,2
32,2,2010,11,1
32,2,2010,12,1
32,2,2010,13,1
32,2,2010,14,2
32,2,2010,15,1
32,2,2010,16,0
32,2,2010,17,0
32,2,2010,18,0
32,2,2010,19,0
32,2,2010,20,0
32,2,2010,21,0
32,2,2010,22,0
32,2,2010,23,0
32,2,2010,24,0
32,2,2010,25,0
32,2,2010,26,0
32,2,2010,27,0
32,2,2010,28,0
32,2,2010,29,0
32,2,2010,30,0
32,2,2010,31,0
32,2,2010,32,0
32,2,2010,33,0
32,2,2010,34,0
32,2,2010,35,0
32,2,2010,36,0
32,2,2010,37,0
32,2,2010,38,0
32,2,2010,39,0
32,2,2010,40,0
32,2,2010,41,0
32,2,2010,42,0
32,2,2010,43,0
32,2,2010,44,0
32,2,2010,45,0
32,2,2010,46,0
32,2,2010,47,0
32,2,2010,48,0
32,2,2010,49,0
32,2,2010,50,1
32,2,2010,51,2
32,2,2010,52,2
32,2,2011,1,4
32,2,2011,2,4
32,2,2011,3,4
32,2,2011,4,4
32,2,2011,5,4
32,2,2011,6,4
32,2,2011,7,4
32,2,2011,8,4
32,2,2011,9,4
32,2,2011,10,4
32,2,2011,11,4
32,2,2011,12,4
32,2,2011,13,4
32,2,2011,14,4
32,2,2011,15,2
32,2,2011,16,0
32,2,2011,17,1
32,2,2011,18,0
32,2,2011,19,0
32,2,2011,40,0
32,2,2011,41,0
32,2,2011,42,0
32,2,2011,43,0
32,2,2011,44,0
32,2,2011,45,0
32,2,2011,46,0
32,2,2011,47,0
32,2,2011,48,0
32,2,2011,49,0
32,2,2011,50,0
32,2,2011,51,0
32,2,2011,52,0
32,2,2012,1,1
32,2,2012,2,1
32,2,2012,3,0
32,2,2012,4,1
32,2,2012,5,1
32,2,2012,6,4
32,2,2012,7,4
32,2,2012,8,4
32,2,2012,9,4
32,2,2012,10,4
32,2,2012,11,4
32,2,2012,12,4
32,2,2012,13,4
32,2,2012,14,4
32,2,2012,15,4
32,2,2012,16,4
32,2,2012,17,4
32,2,2012,18,4
32,2,2012,19,3
32,2,2012,20,2
32,2,2012,21,2
32,2,2012,40,0
32,2,2012,41,0
32,2,2012,42,0
32,2,2012,43,0
32,2,2012,44,0
32,2,2012,45,0
32,2,2012,46,0
32,2,2012,47,0
32,2,2012,48,0
32,2,2012,49,0
32,2,2012,50,1
32,2,2012,51,1
32,2,2012,52,1
32,2,2013,1,1
32,2,2013,2,4
32,2,2013,3,4
32,2,2013,4,4
32,2,2013,5,4
32,2,2013,6,4
32,2,2013,7,4
32,2,2013,8,0
32,2,2013,9,4
32,2,2013,10,4
32,2,2013,11,0
32,2,2013,12,4
32,2,2013,13,4
32,2,2013,14,4
32,2,2013,15,4
32,2,2013,16,1
32,2,2013,17,1
32,2,2013,18,0
32,2,2013,19,1
32,2,2013,20,0
32,2,2013,40,0
32,2,2013,41,0
32,2,2013,42,0
32,2,2013,43,0
32,2,2013,44,0
32,2,2013,45,0
32,2,2013,46,0
32,2,2013,47,0
32,2,2013,48,0
32,2,2013,49,0
32,2,2013,50,1
32,2,2013,51,1
32,2,2013,52,1
32,2,2014,1,1
32,2,2014,2,1
32,2,2014,3,1
32,2,2014,4,1
32,2,2014,5,1
32,2,2014,6,4
32,2,2014,7,4
32,2,2014,8,4
32,2,2014,9,4
32,2,2014,10,4
32,2,2014,11,4
32,2,2014,12,4
32,2,2014,13,4
32,2,2014,14,4
32,2,2014,15,4
32,2,2014,16,1
32,2,2014,17,1
32,2,2014,18,1
32,2,2014,19,1
32,2,2014,20,1
32,2,2014,41,0
32,2,2014,42,0
32,2,2014,43,0
32,2,2014,44,0
32,2,2014,45,0
32,2,2014,46,0
32,2,2014,47,0
32,2,2014,50,0
32,2,2014,51,0
32,2,2014,52,0
32,2,2015,1,0
32,2,2015,2,0
32,2,2015,3,0
32,2,2015,4,0
32,2,2015,5,0
32,2,2015,6,0
32,2,2015,7,0
32,2,2015,8,0
32,2,2015,9,0
32,2,2015,10,0
32,2,2015,11,0
32,2,2015,12,0
32,2,2015,13,0
32,2,2015,14,0
32,2,2015,15,0
32,2,2015,16,0
32,2,2015,17,0
32,2,2015,18,0
32,2,2015,19,0
32,2,2015,20,0
32,2,2015,44,0
32,2,2015,45,0
32,2,2015,46,0
32,2,2015,47,0
32,2,2015,48,0
32,2,2015,49,0
32,2,2015,50,0
32,2,2015,51,0
32,2,2015,52,0
32,2,2015,53,0
32,2,2016,1,0
32,2,2016,2,0
32,2,2016,3,0
32,2,2016,4,0
32,2,2016,5,0
32,2,2016,6,0
32,2,2016,7,0
32,2,2016,8,0
32,2,2016,9,0
32,2,2016,10,0
32,2,2016,11,0
32,2,2016,12,0
32,2,2016,13,0
32,2,2016,14,0
32,2,2016,15,0
32,2,2016,16,0
32,2,2016,17,0
32,2,2016,19,0
32,2,2016,20,0
32,2,2016,42,0
32,2,2016,43,0
32,2,2016,44,0
32,2,2016,45,0
32,2,2016,46,0
32,2,2016,47,0
32,2,2016,48,0
32,2,2016,49,0
32,2,2016,50,0
32,2,2016,51,0
32,2,2016,52,0
32,2,2017,1,0
33,1,2009,1,0
33,1,2009,2,0
33,1,2009,3,0
33,1,2009,4,0
33,1,2009,5,0
33,1,2009,6,0
33,1,2009,7,0
33,1,2009,8,0
33,1,2009,9,0
33,1,2009,10,0
33,1,2009,11,0
33,1,2009,12,0
33,1,2009,13,0
33,1,2009,14,0
33,1,2009,15,0
33,1,2009,16,0
33,1,2009,17,0
33,1,2009,18,0
33,1,2009,19,0
33,1,2009,20,0
33,1,2009,21,0
33,1,2009,22,0
33,1,2009,23,0
33,1,2009,24,0
33,1,2009,25,0
33,1,2009,26,0
33,1,2009,27,0
33,1,2009,28,0
33,1,2009,29,0
33,1,2009,30,0
33,1,2009,31,0
33,1,2009,32,0
33,1,2009,33,0
33,1,2009,34,0
33,1,2009,35,0
33,1,2009,36,0
33,1,2009,37,0
33,1,2009,38,0
33,1,2009,39,0
33,1,2009,40,0
33,1,2009,41,0
33,1,2009,42,0
33,1,2009,43,0
33,1,2009,44,0
33,1,2009,45,0
33,1,2009,46,0
33,1,2009,47,0
33,1,2009,48,0
33,1,2009,49,0
33,1,2009,50,0
33,1,2009,51,0
33,1,2009,52,0
33,1,2010,1,0
33,1,2010,2,0
33,1,2010,3,0
33,1,2010,4,0
33,1,2010,5,0
33,1,2010,6,0
33,1,2010,7,0
33,1,2010,8,0
33,1,2010,9,0
33,1,2010,10,0
33,1,2010,11,0
33,1,2010,12,0
33,1,2010,13,0
33,1,2010,14,0
33,1,2010,15,0
33,1,2010,16,0
33,1,2010,17,0
33,1,2010,18,0
33,1,2010,19,0
33,1,2010,20,0
33,1,2010,21,0
33,1,2010,22,0
33,1,2010,23,0
33,1,2010,24,0
33,1,2010,25,0
33,1,2010,26,0
33,1,2010,27,0
33,1,2010,28,0
33,1,2010,29,0
33,1,2010,30,0
33,1,2010,31,0
33,1,2010,32,0
33,1,2010,33,0
33,1,2010,34,0
33,1,2010,35,0
33,1,2010,36,0
33,1,2010,37,0
33,1,2010,38,0
33,1,2010,39,0
33,1,2010,40,0
33,1,2010,41,0
33,1,2010,42,0
33,1,2010,43,0
33,1,2010,44,0
33,1,2010,45,0
33,1,2010,46,0
33,1,2010,47,0
33,1,2010,48,0
33,1,2010,49,0
33,1,2010,50,0
33,1,2010,51,0
33,1,2010,52,0
33,1,2011,1,0
33,1,2011,2,0
33,1,2011,3,0
33,1,2011,4,0
33,1,2011,5,0
33,1,2011,6,0
33,1,2011,7,0
33,1,2011,8,0
33,1,2011,9,0
33,1,2011,10,0
33,1,2011,11,0
33,1,2011,12,0
33,1,2011,13,0
33,1,2011,14,0
33,1,2011,15,0
33,1,2011,16,0
33,1,2011,17,0
33,1,2011,18,0
33,1,2011,19,0
33,1,2011,20,0
33,1,2011,21,0
33,1,2011,22,0
33,1,2011,23,0
33,1,2011,24,0
33,1,2011,25,0
33,1,2011,26,0
33,1,2011,27,0
33,1,2011,28,0
33,1,2011,29,0
33,1,2011,30,0
33,1,2011,31,0
33,1,2011,32,0
33,1,2011,33,0
33,1,2011,34,0
33,1,2011,35,0
33,1,2011,36,0
33,1,2011,37,0
33,1,2011,38,0
33,1,2011,39,0
33,1,2011,40,0
33,1,2011,41,0
33,1,2011,42,0
33,1,2011,43,0
33,1,2011,44,0
33,1,2011,45,0
33,1,2011,46,0
33,1,2011,47,0
33,1,2011,48,0
33,1,2011,49,0
33,1,2011,50,0
33,1,2011,51,0
33,1,2011,52,0
33,1,2012,1,0
33,1,2012,2,0
33,1,2012,3,0
33,1,2012,4,0
33,1,2012,5,0
33,1,2012,6,0
33,1,2012,7,0
33,1,2012,8,0
33,1,2012,9,0
33,1,2012,10,0
33,1,2012,11,0
33,1,2012,12,0
33,1,2012,13,0
33,1,2012,14,0
33,1,2012,15,0
33,1,2012,16,0
33,1,2012,17,0
33,1,2012,18,0
33,1,2012,19,0
33,1,2012,20,0
33,1,2012,21,0
33,1,2012,22,0
33,1,2012,23,0
33,1,2012,24,0
33,1,2012,25,0
33,1,2012,26,0
33,1,2012,27,0
33,1,2012,28,0
33,1,2012,29,0
33,1,2012,30,0
33,1,2012,31,0
33,1,2012,32,0
33,1,2012,33,0
33,1,2012,34,0
33,1,2012,35,0
33,1,2012,36,0
33,1,2012,37,0
33,1,2012,38,0
33,1,2012,39,0
33,1,2012,40,0
33,1,2012,41,0
33,1,2012,42,0
33,1,2012,43,0
33,1,2012,44,0
33,1,2012,45,0
33,1,2012,46,0
33,1,2012,47,0
33,1,2012,48,0
33,1,2012,49,0
33,1,2012,50,0
33,1,2012,51,0
33,1,2013,1,0
33,1,2013,2,0
33,1,2013,3,0
33,1,2013,4,0
33,1,2013,5,0
33,1,2013,6,0
33,1,2013,7,0
33,1,2013,8,0
33,1,2013,9,0
33,1,2013,10,0
33,1,2013,11,0
33,1,2013,12,0
33,1,2013,13,0
33,1,2013,14,0
33,1,2013,15,0
33,1,2013,16,0
33,1,2013,17,0
33,1,2013,18,0
33,1,2013,19,0
33,1,2013,20,0
33,1,2013,21,0
33,1,2013,22,0
33,1,2013,23,0
33,1,2013,24,0
33,1,2013,25,0
33,1,2013,26,0
33,1,2013,27,0
33,1,2013,28,0
33,1,2013,29,0
33,1,2013,30,0
33,1,2013,31,0
33,1,2013,32,0
33,1,2013,33,0
33,1,2013,34,0
33,1,2013,35,0
33,1,2013,36,0
33,1,2013,37,0
33,1,2013,38,0
33,1,2013,39,0
33,1,2013,40,0
33,1,2013,41,0
33,1,2013,42,0
33,1,2013,43,0
33,1,2013,44,0
33,1,2013,45,0
33,1,2013,46,0
33,1,2013,47,0
33,1,2013,48,0
33,1,2013,49,0
33,1,2013,50,0
33,1,2013,51,0
33,1,2013,52,0
33,1,2014,1,0
33,1,2014,2,0
33,1,2014,3,0
33,1,2014,4,0
33,1,2014,5,0
33,1,2014,6,0
33,1,2014,7,0
33,1,2014,8,0
33,1,2014,9,0
33,1,2014,10,0
33,1,2014,11,0
33,1,2014,12,0
33,1,2014,13,0
33,1,2014,14,0
33,1,2014,15,0
33,1,2014,16,0
33,1,2014,17,0
33,1,2014,18,0
33,1,2014,19,0
33,1,2014,20,0
33,1,2014,21,0
33,1,2014,22,0
33,1,2014,23,0
33,1,2014,24,0
33,1,2014,25,0
33,1,2014,26,0
33,1,2014,27,0
33,1,2014,28,0
33,1,2014,29,0
33,1,2014,30,0
33,1,2014,31,0
33,1,2014,32,0
33,1,2014,33,0
33,1,2014,34,0
33,1,2014,35,0
33,1,2014,36,0
33,1,2014,37,0
33,1,2014,38,0
33,1,2014,39,0
33,1,2014,40,0
33,1,2014,41,0
33,1,2014,42,0
33,1,2014,43,0
33,1,2014,44,0
33,1,2014,45,0
33,1,2014,46,0
33,1,2014,47,0
33,1,2014,48,0
33,1,2014,49,0
33,1,2014,50,0
33,1,2014,51,0
33,1,2014,52,0
33,1,2015,2,0
33,1,2015,3,0
33,1,2015,4,0
33,1,2015,5,0
33,1,2015,6,0
33,1,2015,7,0
33,1,2015,8,0
33,1,2015,9,0
33,1,2015,10,0
33,1,2015,11,0
33,1,2015,12,0
33,1,2015,13,0
33,1,2015,14,0
33,1,2015,15,0
33,1,2015,16,0
33,1,2015,17,0
33,1,2015,18,0
33,1,2015,19,0
33,1,2015,20,0
33,1,2015,21,0
33,1,2015,22,0
33,1,2015,23,0
33,1,2015,24,0
33,1,2015,25,0
33,1,2015,26,0
33,1,2015,27,0
33,1,2015,28,0
33,1,2015,29,0
33,1,2015,30,0
33,1,2015,31,0
33,1,2015,32,0
33,1,2015,33,0
33,1,2015,34,0
33,1,2015,35,0
33,1,2015,36,0
33,1,2015,37,0
33,1,2015,38,0
33,1,2015,39,0
33,1,2015,40,0
33,1,2015,41,0
33,1,2015,42,0
33,1,2015,43,0
33,1,2015,44,0
33,1,2015,45,0
33,1,2015,46,0
33,1,2015,47,0
33,1,2015,48,0
33,1,2015,49,0
33,1,2015,50,0
33,1,2015,51,0
33,1,2015,52,0
33,1,2015,53,0
33,1,2016,1,0
33,1,2016,2,0
33,1,2016,3,0
33,1,2016,4,0
33,1,2016,5,0
33,1,2016,6,0
33,1,2016,7,0
33,1,2016,8,0
33,1,2016,9,0
33,1,2016,10,0
33,1,2016,11,0
33,1,2016,12,0
33,1,2016,13,0
33,1,2016,14,0
33,1,2016,15,0
33,1,2016,16,0
33,1,2016,17,0
33,1,2016,18,0
33,1,2016,19,0
33,1,2016,20,0
33,1,2016,21,0
33,1,2016,22,0
33,1,2016,23,0
33,1,2016,24,0
33,1,2016,25,0
33,1,2016,26,0
33,1,2016,27,0
33,1,2016,28,0
33,1,2016,29,0
33,1,2016,30,0
33,1,2016,31,0
33,1,2016,32,0
33,1,2016,33,0
33,1,2016,34,0
33,1,2016,35,0
33,1,2016,36,0
33,1,2016,37,0
33,1,2016,38,0
33,1,2016,39,0
33,1,2016,40,0
33,1,2016,41,0
33,1,2016,42,0
33,1,2016,43,0
33,1,2016,44,0
33,1,2016,45,0
33,1,2016,46,0
33,1,2016,47,0
33,1,2016,48,0
33,1,2016,49,0
33,1,2016,50,0
33,1,2016,51,0
33,1,2016,52,0
33,1,2017,1,0
34,2,2007,1,1
34,2,2007,2,2
34,2,2007,3,3
34,2,2007,4,3
34,2,2007,5,4
34,2,2007,6,4
34,2,2007,7,4
34,2,2007,8,3
34,2,2007,9,2
34,2,2007,10,2
34,2,2007,11,1
34,2,2007,12,1
34,2,2007,13,1
34,2,2007,14,1
34,2,2007,15,1
34,2,2007,16,0
34,2,2007,17,0
34,2,2007,40,0
34,2,2007,41,0
34,2,2007,43,0
34,2,2007,44,0
34,2,2007,45,0
34,2,2007,47,1
34,2,2007,48,1
34,2,2007,49,2
34,2,2007,50,2
34,2,2007,51,2
34,2,2007,52,2
34,2,2008,1,2
34,2,2008,2,2
34,2,2008,3,3
34,2,2008,4,3
34,2,2008,5,3
34,2,2008,6,2
34,2,2008,7,1
34,2,2008,8,1
34,2,2008,9,1
34,2,2008,10,1
34,2,2008,11,1
34,2,2008,12,1
34,2,2008,13,1
34,2,2008,14,1
34,2,2008,15,1
34,2,2008,16,0
34,2,2008,17,0
34,2,2008,18,0
34,2,2008,19,0
34,2,2008,51,1
34,2,2008,52,0
34,2,2009,1,1
34,2,2009,2,2
34,2,2009,3,2
34,2,2009,16,1
34,2,2009,17,1
34,2,2009,18,1
34,2,2009,19,0
34,2,2009,20,0
34,2,2009,21,0
34,2,2009,22,0
34,2,2009,23,0
34,2,2009,24,0
34,2,2009,37,1
34,2,2009,39,1
34,2,2009,40,1
34,2,2009,42,1
34,2,2009,43,1
34,2,2009,44,2
34,2,2009,45,2
34,2,2009,46,2
34,2,2009,47,3
34,2,2009,48,3
34,2,2009,49,3
34,2,2009,50,3
34,2,2009,51,2
34,2,2010,2,2
34,2,2010,9,1
34,2,2010,10,1
34,2,2010,11,1
34,2,2010,13,1
34,2,2010,14,1
34,2,2010,15,0
34,2,2010,16,0
34,2,2010,17,1
34,2,2010,18,1
34,2,2010,19,0
34,2,2010,20,0
34,2,2010,30,0
34,2,2010,42,0
34,2,2010,43,0
34,2,2010,44,1
34,2,2010,45,1
34,2,2010,47,0
34,2,2010,52,1
34,2,2011,1,1
34,2,2011,2,2
34,2,2011,3,2
34,2,2011,4,3
34,2,2011,5,4
34,2,2011,6,4
34,2,2011,7,4
34,2,2011,8,3
34,2,2011,9,2
34,2,2011,10,2
34,2,2011,11,0
34,2,2011,12,2
34,2,2011,13,1
34,2,2011,14,1
34,2,2011,15,1
34,2,2011,17,1
34,2,2011,43,0
34,2,2011,44,1
34,2,2011,47,1
34,2,2011,48,1
34,2,2011,49,1
34,2,2011,50,1
34,2,2011,52,0
34,2,2012,1,1
34,2,2012,2,1
34,2,2012,3,1
34,2,2012,4,0
34,2,2012,5,1
34,2,2012,6,1
34,2,2012,7,1
34,2,2012,8,2
34,2,2012,9,2
34,2,2012,10,0
34,2,2012,11,3
34,2,2012,12,3
34,2,2012,13,2
34,2,2012,15,2
34,2,2012,16,2
34,2,2012,17,1
34,2,2012,18,1
34,2,2012,40,0
34,2,2012,41,1
34,2,2012,43,1
34,2,2012,44,0
34,2,2012,45,1
34,2,2012,46,1
34,2,2012,47,1
34,2,2012,49,0
34,2,2012,50,1
34,2,2012,51,2
34,2,2012,52,2
34,2,2013,1,3
34,2,2013,2,4
34,2,2013,3,4
34,2,2013,4,4
34,2,2013,5,0
34,2,2013,6,4
34,2,2013,7,4
34,2,2013,8,4
34,2,2013,9,3
34,2,2013,10,2
34,2,2013,11,2
34,2,2013,12,2
34,2,2013,13,2
34,2,2013,14,2
34,2,2013,15,2
34,2,2013,16,1
34,2,2013,17,0
34,2,2013,26,0
34,2,2013,27,0
34,2,2013,43,0
34,2,2013,44,0
34,2,2013,45,0
34,2,2013,49,0
34,2,2013,50,0
34,2,2014,1,0
34,2,2014,2,1
34,2,2014,3,1
34,2,2014,5,1
34,2,2014,6,1
34,2,2014,7,1
34,2,2014,8,1
34,2,2014,9,1
34,2,2014,10,1
34,2,2014,11,0
34,2,2014,12,1
34,2,2014,13,1
34,2,2014,14,1
34,2,2014,15,1
34,2,2014,16,1
34,2,2014,17,0
34,2,2014,18,0
34,2,2014,19,0
34,2,2014,20,0
34,2,2014,41,0
34,2,2014,42,0
34,2,2014,43,0
34,2,2014,45,0
34,2,2014,46,0
34,2,2014,47,0
34,2,2014,48,0
34,2,2014,49,0
34,2,2014,50,0
34,2,2015,1,0
34,2,2015,2,0
34,2,2015,3,0
34,2,2015,4,0
34,2,2015,5,0
34,2,2015,6,0
34,2,2015,7,0
34,2,2015,8,0
34,2,2015,9,0
34,2,2015,10,0
34,2,2015,11,0
34,2,2015,12,0
34,2,2015,13,0
34,2,2015,14,0
34,2,2015,16,0
34,2,2015,17,0
34,2,2015,18,0
34,2,2015,19,0
34,2,2015,20,0
34,2,2015,43,0
34,2,2015,44,0
34,2,2015,45,0
34,2,2015,46,0
34,2,2015,47,0
34,2,2015,48,0
34,2,2015,49,0
34,2,2015,50,0
34,2,2015,51,0
34,2,2015,52,0
34,2,2015,53,0
34,2,2016,1,0
34,2,2016,2,0
34,2,2016,3,0
34,2,2016,4,0
34,2,2016,5,0
34,2,2016,6,0
34,2,2016,7,0
34,2,2016,8,0
34,2,2016,9,0
34,2,2016,10,0
34,2,2016,11,0
34,2,2016,12,0
34,2,2016,13,0
34,2,2016,14,0
34,2,2016,15,0
34,2,2016,16,0
34,2,2016,17,0
34,2,2016,18,0
34,2,2016,19,0
34,2,2016,40,0
34,2,2016,43,0
34,2,2016,44,0
34,2,2016,45,0
34,2,2016,46,0
34,2,2016,47,0
34,2,2016,48,0
34,2,2016,49,0
34,2,2016,50,0
34,2,2016,51,0
34,2,2016,52,0
34,2,2017,1,0
35,3,2010,1,0
35,3,2010,2,0
35,3,2010,3,0
35,3,2010,4,0
35,3,2010,5,0
35,3,2010,6,0
35,3,2010,7,0
35,3,2010,8,0
35,3,2010,9,0
35,3,2010,10,0
35,3,2010,11,0
35,3,2010,12,0
35,3,2010,13,0
35,3,2010,14,0
35,3,2010,15,0
35,3,2010,16,0
35,3,2010,17,0
35,3,2010,18,0
35,3,2010,19,0
35,3,2010,20,0
35,3,2010,21,0
35,3,2010,22,0
35,3,2010,23,0
35,3,2010,24,0
35,3,2010,25,0
35,3,2010,26,0
35,3,2010,27,0
35,3,2010,28,0
35,3,2010,29,0
35,3,2010,30,0
35,3,2010,31,0
35,3,2010,32,0
35,3,2010,33,0
35,3,2010,34,0
35,3,2010,35,0
35,3,2010,36,0
35,3,2010,37,0
35,3,2010,38,0
35,3,2010,39,0
35,3,2010,40,0
35,3,2010,41,0
35,3,2010,42,0
35,3,2010,43,0
35,3,2010,44,0
35,3,2010,45,0
35,3,2010,46,0
35,3,2010,47,1
35,3,2010,48,1
35,3,2010,49,0
35,3,2010,50,0
35,3,2010,51,1
35,3,2010,52,1
35,3,2011,1,1
35,3,2011,2,1
35,3,2011,3,1
35,3,2011,4,1
35,3,2011,5,1
35,3,2011,6,1
35,3,2011,7,1
35,3,2011,8,1
35,3,2011,9,1
35,3,2011,10,1
35,3,2011,11,1
35,3,2011,12,1
35,3,2011,13,1
35,3,2011,14,1
35,3,2011,15,0
35,3,2011,16,0
35,3,2011,17,0
35,3,2011,18,1
35,3,2011,19,1
35,3,2011,20,1
35,3,2011,21,1
35,3,2011,22,1
35,3,2011,23,1
35,3,2011,24,1
35,3,2011,25,1
35,3,2011,26,1
35,3,2011,27,1
35,3,2011,28,1
35,3,2011,29,1
35,3,2011,30,1
35,3,2011,31,1
35,3,2011,32,1
35,3,2011,33,1
35,3,2011,34,1
35,3,2011,35,1
35,3,2011,36,1
35,3,2011,37,1
35,3,2011,38,1
35,3,2011,39,1
35,3,2011,40,1
35,3,2011,41,1
35,3,2011,42,1
35,3,2011,43,1
35,3,2011,44,1
35,3,2011,45,1
35,3,2012,1,4
